comp,rep,dispersal,kernel_exp,extirp_prob,gamma
stable,1,1e-5,0.7083333333333333,0.025,0
stable,1,1e-5,0.7083333333333333,0.05,0
stable,1,1e-5,0.7083333333333333,0.07500000000000001,0
stable,1,1e-5,0.7083333333333333,0.1,0
stable,1,1e-5,0.75,0,31
stable,1,1e-5,0.75,0.025,0
stable,1,1e-5,0.75,0.05,0
stable,1,1e-5,0.75,0.07500000000000001,0
stable,1,1e-5,0.75,0.1,0
stable,1,1e-5,0.7916666666666666,0,34
stable,1,1e-5,0.7916666666666666,0.025,0
stable,1,1e-5,0.7916666666666666,0.05,0
stable,1,1e-5,0.7916666666666666,0.07500000000000001,0
stable,1,1e-5,0.7916666666666666,0.1,0
stable,1,1e-5,0.8333333333333333,0,31
stable,1,1e-5,0.8333333333333333,0.025,0
stable,1,1e-5,0.8333333333333333,0.05,0
stable,1,1e-5,0.8333333333333333,0.07500000000000001,0
stable,1,1e-5,0.8333333333333333,0.1,0
stable,1,1e-5,0.875,0,35
stable,1,1e-5,0.875,0.025,0
stable,1,1e-5,0.875,0.05,0
stable,1,1e-5,0.875,0.07500000000000001,0
stable,1,1e-5,0.875,0.1,0
stable,1,1e-5,0.9166666666666666,0,32
stable,1,1e-5,0.9166666666666666,0.025,0
stable,1,1e-5,0.9166666666666666,0.05,0
stable,1,1e-5,0.9166666666666666,0.07500000000000001,0
stable,1,1e-5,0.9166666666666666,0.1,0
stable,1,1e-5,0.9583333333333333,0,33
stable,1,1e-5,0.9583333333333333,0.025,0
stable,1,1e-5,0.9583333333333333,0.05,0
stable,1,1e-5,0.9583333333333333,0.07500000000000001,0
stable,1,1e-5,0.9583333333333333,0.1,0
stable,1,1e-5,1,0,28
stable,1,1e-5,1,0.025,0
stable,1,1e-5,1,0.05,0
stable,1,1e-5,1,0.07500000000000001,0
stable,1,1e-5,1,0.1,0
stable,1,1.6155980984398728e-5,0,0,25
stable,1,1.6155980984398728e-5,0,0.025,0
stable,1,1.6155980984398728e-5,0,0.05,0
stable,1,1.6155980984398728e-5,0,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0,0.1,0
stable,1,1.6155980984398728e-5,0.041666666666666664,0,25
stable,1,1.6155980984398728e-5,0.041666666666666664,0.025,0
stable,1,1.6155980984398728e-5,0.041666666666666664,0.05,0
stable,1,1.6155980984398728e-5,0.041666666666666664,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.041666666666666664,0.1,0
stable,1,1.6155980984398728e-5,0.08333333333333333,0,27
stable,1,1.6155980984398728e-5,0.08333333333333333,0.025,0
stable,1,1.6155980984398728e-5,0.08333333333333333,0.05,0
stable,1,1.6155980984398728e-5,0.08333333333333333,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.08333333333333333,0.1,0
stable,1,1.6155980984398728e-5,0.125,0,29
stable,1,1.6155980984398728e-5,0.125,0.025,0
stable,1,1.6155980984398728e-5,0.125,0.05,0
stable,1,1.6155980984398728e-5,0.125,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.125,0.1,0
stable,1,1.6155980984398728e-5,0.16666666666666666,0,25
stable,1,1.6155980984398728e-5,0.16666666666666666,0.025,0
stable,1,1.6155980984398728e-5,0.16666666666666666,0.05,0
stable,1,1.6155980984398728e-5,0.16666666666666666,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.16666666666666666,0.1,0
stable,1,1.6155980984398728e-5,0.20833333333333331,0,29
stable,1,1.6155980984398728e-5,0.20833333333333331,0.025,0
stable,1,1.6155980984398728e-5,0.20833333333333331,0.05,0
stable,1,1.6155980984398728e-5,0.20833333333333331,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.20833333333333331,0.1,0
stable,1,1.6155980984398728e-5,0.25,0,30
stable,1,1.6155980984398728e-5,0.25,0.025,0
stable,1,1.6155980984398728e-5,0.25,0.05,0
stable,1,1.6155980984398728e-5,0.25,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.25,0.1,0
stable,1,1.6155980984398728e-5,0.29166666666666663,0,32
stable,1,1.6155980984398728e-5,0.29166666666666663,0.025,0
stable,1,1.6155980984398728e-5,0.29166666666666663,0.05,0
stable,1,1.6155980984398728e-5,0.29166666666666663,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.29166666666666663,0.1,0
stable,1,1.6155980984398728e-5,0.3333333333333333,0,29
stable,1,1.6155980984398728e-5,0.3333333333333333,0.025,0
stable,1,1.6155980984398728e-5,0.3333333333333333,0.05,0
stable,1,1.6155980984398728e-5,0.3333333333333333,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.3333333333333333,0.1,0
stable,1,1.6155980984398728e-5,0.375,0,31
stable,1,1.6155980984398728e-5,0.375,0.025,0
stable,1,1.6155980984398728e-5,0.375,0.05,0
stable,1,1.6155980984398728e-5,0.375,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.375,0.1,0
stable,1,1.6155980984398728e-5,0.41666666666666663,0,30
stable,1,1.6155980984398728e-5,0.41666666666666663,0.025,0
stable,1,1.6155980984398728e-5,0.41666666666666663,0.05,0
stable,1,1.6155980984398728e-5,0.41666666666666663,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.41666666666666663,0.1,0
stable,1,1.6155980984398728e-5,0.4583333333333333,0,31
stable,1,1.6155980984398728e-5,0.4583333333333333,0.025,0
stable,1,1.6155980984398728e-5,0.4583333333333333,0.05,0
stable,1,1.6155980984398728e-5,0.4583333333333333,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.4583333333333333,0.1,0
stable,1,1.6155980984398728e-5,0.5,0,32
stable,1,1.6155980984398728e-5,0.5,0.025,0
stable,1,1.6155980984398728e-5,0.5,0.05,0
stable,1,1.6155980984398728e-5,0.5,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.5,0.1,0
stable,1,1.6155980984398728e-5,0.5416666666666666,0,32
stable,1,1.6155980984398728e-5,0.5416666666666666,0.025,0
stable,1,1.6155980984398728e-5,0.5416666666666666,0.05,0
stable,1,1.6155980984398728e-5,0.5416666666666666,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.5416666666666666,0.1,0
stable,1,1.6155980984398728e-5,0.5833333333333333,0,28
stable,1,1.6155980984398728e-5,0.5833333333333333,0.025,0
stable,1,1.6155980984398728e-5,0.5833333333333333,0.05,0
stable,1,1.6155980984398728e-5,0.5833333333333333,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.5833333333333333,0.1,0
stable,1,1.6155980984398728e-5,0.625,0,33
stable,1,1.6155980984398728e-5,0.625,0.025,0
stable,1,1.6155980984398728e-5,0.625,0.05,0
stable,1,1.6155980984398728e-5,0.625,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.625,0.1,0
stable,1,1.6155980984398728e-5,0.6666666666666666,0,29
stable,1,1.6155980984398728e-5,0.6666666666666666,0.025,0
stable,1,1.6155980984398728e-5,0.6666666666666666,0.05,0
stable,1,1.6155980984398728e-5,0.6666666666666666,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.6666666666666666,0.1,0
stable,1,1.6155980984398728e-5,0.7083333333333333,0,33
stable,1,1.6155980984398728e-5,0.7083333333333333,0.025,0
stable,1,1.6155980984398728e-5,0.7083333333333333,0.05,0
stable,1,1.6155980984398728e-5,0.7083333333333333,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.7083333333333333,0.1,0
stable,1,1.6155980984398728e-5,0.75,0,36
stable,1,1.6155980984398728e-5,0.75,0.025,0
stable,1,1.6155980984398728e-5,0.75,0.05,0
stable,1,1.6155980984398728e-5,0.75,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.75,0.1,0
stable,1,1.6155980984398728e-5,0.7916666666666666,0,32
stable,1,1.6155980984398728e-5,0.7916666666666666,0.025,0
stable,1,1.6155980984398728e-5,0.7916666666666666,0.05,0
stable,1,1.6155980984398728e-5,0.7916666666666666,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.7916666666666666,0.1,0
stable,1,1.6155980984398728e-5,0.8333333333333333,0,27
stable,1,1.6155980984398728e-5,0.8333333333333333,0.025,0
stable,1,1.6155980984398728e-5,0.8333333333333333,0.05,0
stable,1,1.6155980984398728e-5,0.8333333333333333,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.8333333333333333,0.1,0
stable,1,1.6155980984398728e-5,0.875,0,32
stable,1,1.6155980984398728e-5,0.875,0.025,0
stable,1,1.6155980984398728e-5,0.875,0.05,0
stable,1,1.6155980984398728e-5,0.875,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.875,0.1,0
stable,1,1.6155980984398728e-5,0.9166666666666666,0,27
stable,1,1.6155980984398728e-5,0.9166666666666666,0.025,0
stable,1,1.6155980984398728e-5,0.9166666666666666,0.05,0
stable,1,1.6155980984398728e-5,0.9166666666666666,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.9166666666666666,0.1,0
stable,1,1.6155980984398728e-5,0.9583333333333333,0,31
stable,1,1.6155980984398728e-5,0.9583333333333333,0.025,0
stable,1,1.6155980984398728e-5,0.9583333333333333,0.05,0
stable,1,1.6155980984398728e-5,0.9583333333333333,0.07500000000000001,0
stable,1,1.6155980984398728e-5,0.9583333333333333,0.1,0
stable,1,1.6155980984398728e-5,1,0,32
stable,1,1.6155980984398728e-5,1,0.025,0
stable,1,1.6155980984398728e-5,1,0.05,0
stable,1,1.6155980984398728e-5,1,0.07500000000000001,0
stable,1,1.6155980984398728e-5,1,0.1,0
stable,1,2.6101572156825386e-5,0,0,28
stable,1,2.6101572156825386e-5,0,0.025,0
stable,1,2.6101572156825386e-5,0,0.05,0
stable,1,2.6101572156825386e-5,0,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0,0.1,0
stable,1,2.6101572156825386e-5,0.041666666666666664,0,27
stable,1,2.6101572156825386e-5,0.041666666666666664,0.025,0
stable,1,2.6101572156825386e-5,0.041666666666666664,0.05,0
stable,1,2.6101572156825386e-5,0.041666666666666664,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.041666666666666664,0.1,0
stable,1,2.6101572156825386e-5,0.08333333333333333,0,25
stable,1,2.6101572156825386e-5,0.08333333333333333,0.025,0
stable,1,2.6101572156825386e-5,0.08333333333333333,0.05,0
stable,1,2.6101572156825386e-5,0.08333333333333333,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.08333333333333333,0.1,0
stable,1,2.6101572156825386e-5,0.125,0,28
stable,1,2.6101572156825386e-5,0.125,0.025,0
stable,1,2.6101572156825386e-5,0.125,0.05,0
stable,1,2.6101572156825386e-5,0.125,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.125,0.1,0
stable,1,2.6101572156825386e-5,0.16666666666666666,0,27
stable,1,2.6101572156825386e-5,0.16666666666666666,0.025,0
stable,1,2.6101572156825386e-5,0.16666666666666666,0.05,0
stable,1,2.6101572156825386e-5,0.16666666666666666,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.16666666666666666,0.1,0
stable,1,2.6101572156825386e-5,0.20833333333333331,0,26
stable,1,2.6101572156825386e-5,0.20833333333333331,0.025,0
stable,1,2.6101572156825386e-5,0.20833333333333331,0.05,0
stable,1,2.6101572156825386e-5,0.20833333333333331,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.20833333333333331,0.1,0
stable,1,2.6101572156825386e-5,0.25,0,28
stable,1,2.6101572156825386e-5,0.25,0.025,0
stable,1,2.6101572156825386e-5,0.25,0.05,0
stable,1,2.6101572156825386e-5,0.25,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.25,0.1,0
stable,1,2.6101572156825386e-5,0.29166666666666663,0,27
stable,1,2.6101572156825386e-5,0.29166666666666663,0.025,0
stable,1,2.6101572156825386e-5,0.29166666666666663,0.05,0
stable,1,2.6101572156825386e-5,0.29166666666666663,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.29166666666666663,0.1,0
stable,1,2.6101572156825386e-5,0.3333333333333333,0,28
stable,1,2.6101572156825386e-5,0.3333333333333333,0.025,0
stable,1,2.6101572156825386e-5,0.3333333333333333,0.05,0
stable,1,2.6101572156825386e-5,0.3333333333333333,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.3333333333333333,0.1,0
stable,1,2.6101572156825386e-5,0.375,0,29
stable,1,2.6101572156825386e-5,0.375,0.025,0
stable,1,2.6101572156825386e-5,0.375,0.05,0
stable,1,2.6101572156825386e-5,0.375,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.375,0.1,0
stable,1,2.6101572156825386e-5,0.41666666666666663,0,29
stable,1,2.6101572156825386e-5,0.41666666666666663,0.025,0
stable,1,2.6101572156825386e-5,0.41666666666666663,0.05,0
stable,1,2.6101572156825386e-5,0.41666666666666663,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.41666666666666663,0.1,0
stable,1,2.6101572156825386e-5,0.4583333333333333,0,30
stable,1,2.6101572156825386e-5,0.4583333333333333,0.025,0
stable,1,2.6101572156825386e-5,0.4583333333333333,0.05,0
stable,1,2.6101572156825386e-5,0.4583333333333333,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.4583333333333333,0.1,0
stable,1,2.6101572156825386e-5,0.5,0,31
stable,1,2.6101572156825386e-5,0.5,0.025,0
stable,1,2.6101572156825386e-5,0.5,0.05,0
stable,1,2.6101572156825386e-5,0.5,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.5,0.1,0
stable,1,2.6101572156825386e-5,0.5416666666666666,0,30
stable,1,2.6101572156825386e-5,0.5416666666666666,0.025,0
stable,1,2.6101572156825386e-5,0.5416666666666666,0.05,0
stable,1,2.6101572156825386e-5,0.5416666666666666,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.5416666666666666,0.1,0
stable,1,2.6101572156825386e-5,0.5833333333333333,0,29
stable,1,2.6101572156825386e-5,0.5833333333333333,0.025,0
stable,1,2.6101572156825386e-5,0.5833333333333333,0.05,0
stable,1,2.6101572156825386e-5,0.5833333333333333,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.5833333333333333,0.1,0
stable,1,2.6101572156825386e-5,0.625,0,32
stable,1,2.6101572156825386e-5,0.625,0.025,0
stable,1,2.6101572156825386e-5,0.625,0.05,0
stable,1,2.6101572156825386e-5,0.625,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.625,0.1,0
stable,1,2.6101572156825386e-5,0.6666666666666666,0,32
stable,1,2.6101572156825386e-5,0.6666666666666666,0.025,0
stable,1,2.6101572156825386e-5,0.6666666666666666,0.05,0
stable,1,2.6101572156825386e-5,0.6666666666666666,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.6666666666666666,0.1,0
stable,1,2.6101572156825386e-5,0.7083333333333333,0,30
stable,1,2.6101572156825386e-5,0.7083333333333333,0.025,0
stable,1,2.6101572156825386e-5,0.7083333333333333,0.05,0
stable,1,2.6101572156825386e-5,0.7083333333333333,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.7083333333333333,0.1,0
stable,1,2.6101572156825386e-5,0.75,0,33
stable,1,2.6101572156825386e-5,0.75,0.025,0
stable,1,2.6101572156825386e-5,0.75,0.05,0
stable,1,2.6101572156825386e-5,0.75,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.75,0.1,0
stable,1,2.6101572156825386e-5,0.7916666666666666,0,32
stable,1,2.6101572156825386e-5,0.7916666666666666,0.025,0
stable,1,2.6101572156825386e-5,0.7916666666666666,0.05,0
stable,1,2.6101572156825386e-5,0.7916666666666666,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.7916666666666666,0.1,0
stable,1,2.6101572156825386e-5,0.8333333333333333,0,33
stable,1,2.6101572156825386e-5,0.8333333333333333,0.025,0
stable,1,2.6101572156825386e-5,0.8333333333333333,0.05,0
stable,1,2.6101572156825386e-5,0.8333333333333333,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.8333333333333333,0.1,0
stable,1,2.6101572156825386e-5,0.875,0,29
stable,1,2.6101572156825386e-5,0.875,0.025,0
stable,1,2.6101572156825386e-5,0.875,0.05,0
stable,1,2.6101572156825386e-5,0.875,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.875,0.1,0
stable,1,2.6101572156825386e-5,0.9166666666666666,0,31
stable,1,2.6101572156825386e-5,0.9166666666666666,0.025,0
stable,1,2.6101572156825386e-5,0.9166666666666666,0.05,0
stable,1,2.6101572156825386e-5,0.9166666666666666,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.9166666666666666,0.1,0
stable,1,2.6101572156825386e-5,0.9583333333333333,0,30
stable,1,2.6101572156825386e-5,0.9583333333333333,0.025,0
stable,1,2.6101572156825386e-5,0.9583333333333333,0.05,0
stable,1,2.6101572156825386e-5,0.9583333333333333,0.07500000000000001,0
stable,1,2.6101572156825386e-5,0.9583333333333333,0.1,0
stable,1,2.6101572156825386e-5,1,0,32
stable,1,2.6101572156825386e-5,1,0.025,0
stable,1,2.6101572156825386e-5,1,0.05,0
stable,1,2.6101572156825386e-5,1,0.07500000000000001,0
stable,1,2.6101572156825386e-5,1,0.1,0
stable,1,4.216965034285822e-5,0,0,19
stable,1,4.216965034285822e-5,0,0.025,0
stable,1,4.216965034285822e-5,0,0.05,0
stable,1,4.216965034285822e-5,0,0.07500000000000001,0
stable,1,4.216965034285822e-5,0,0.1,0
stable,1,4.216965034285822e-5,0.041666666666666664,0,23
stable,1,4.216965034285822e-5,0.041666666666666664,0.025,0
stable,1,4.216965034285822e-5,0.041666666666666664,0.05,0
stable,1,4.216965034285822e-5,0.041666666666666664,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.041666666666666664,0.1,0
stable,1,4.216965034285822e-5,0.08333333333333333,0,21
stable,1,4.216965034285822e-5,0.08333333333333333,0.025,0
stable,1,4.216965034285822e-5,0.08333333333333333,0.05,0
stable,1,4.216965034285822e-5,0.08333333333333333,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.08333333333333333,0.1,0
stable,1,4.216965034285822e-5,0.125,0,26
stable,1,4.216965034285822e-5,0.125,0.025,0
stable,1,4.216965034285822e-5,0.125,0.05,0
stable,1,4.216965034285822e-5,0.125,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.125,0.1,0
stable,1,4.216965034285822e-5,0.16666666666666666,0,21
stable,1,4.216965034285822e-5,0.16666666666666666,0.025,0
stable,1,4.216965034285822e-5,0.16666666666666666,0.05,0
stable,1,4.216965034285822e-5,0.16666666666666666,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.16666666666666666,0.1,0
stable,1,4.216965034285822e-5,0.20833333333333331,0,28
stable,1,4.216965034285822e-5,0.20833333333333331,0.025,0
stable,1,4.216965034285822e-5,0.20833333333333331,0.05,0
stable,1,4.216965034285822e-5,0.20833333333333331,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.20833333333333331,0.1,0
stable,1,4.216965034285822e-5,0.25,0,29
stable,1,4.216965034285822e-5,0.25,0.025,0
stable,1,4.216965034285822e-5,0.25,0.05,0
stable,1,4.216965034285822e-5,0.25,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.25,0.1,0
stable,1,4.216965034285822e-5,0.29166666666666663,0,24
stable,1,4.216965034285822e-5,0.29166666666666663,0.025,0
stable,1,4.216965034285822e-5,0.29166666666666663,0.05,0
stable,1,4.216965034285822e-5,0.29166666666666663,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.29166666666666663,0.1,0
stable,1,4.216965034285822e-5,0.3333333333333333,0,27
stable,1,4.216965034285822e-5,0.3333333333333333,0.025,0
stable,1,4.216965034285822e-5,0.3333333333333333,0.05,0
stable,1,4.216965034285822e-5,0.3333333333333333,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.3333333333333333,0.1,0
stable,1,4.216965034285822e-5,0.375,0,25
stable,1,4.216965034285822e-5,0.375,0.025,0
stable,1,4.216965034285822e-5,0.375,0.05,0
stable,1,4.216965034285822e-5,0.375,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.375,0.1,0
stable,1,4.216965034285822e-5,0.41666666666666663,0,27
stable,1,4.216965034285822e-5,0.41666666666666663,0.025,0
stable,1,4.216965034285822e-5,0.41666666666666663,0.05,0
stable,1,4.216965034285822e-5,0.41666666666666663,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.41666666666666663,0.1,0
stable,1,4.216965034285822e-5,0.4583333333333333,0,33
stable,1,4.216965034285822e-5,0.4583333333333333,0.025,0
stable,1,4.216965034285822e-5,0.4583333333333333,0.05,0
stable,1,4.216965034285822e-5,0.4583333333333333,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.4583333333333333,0.1,0
stable,1,4.216965034285822e-5,0.5,0,32
stable,1,4.216965034285822e-5,0.5,0.025,0
stable,1,4.216965034285822e-5,0.5,0.05,0
stable,1,4.216965034285822e-5,0.5,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.5,0.1,0
stable,1,4.216965034285822e-5,0.5416666666666666,0,27
stable,1,4.216965034285822e-5,0.5416666666666666,0.025,0
stable,1,4.216965034285822e-5,0.5416666666666666,0.05,0
stable,1,4.216965034285822e-5,0.5416666666666666,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.5416666666666666,0.1,0
stable,1,4.216965034285822e-5,0.5833333333333333,0,28
stable,1,4.216965034285822e-5,0.5833333333333333,0.025,0
stable,1,4.216965034285822e-5,0.5833333333333333,0.05,0
stable,1,4.216965034285822e-5,0.5833333333333333,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.5833333333333333,0.1,0
stable,1,4.216965034285822e-5,0.625,0,28
stable,1,4.216965034285822e-5,0.625,0.025,0
stable,1,4.216965034285822e-5,0.625,0.05,0
stable,1,4.216965034285822e-5,0.625,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.625,0.1,0
stable,1,4.216965034285822e-5,0.6666666666666666,0,29
stable,1,4.216965034285822e-5,0.6666666666666666,0.025,0
stable,1,4.216965034285822e-5,0.6666666666666666,0.05,0
stable,1,4.216965034285822e-5,0.6666666666666666,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.6666666666666666,0.1,0
stable,1,4.216965034285822e-5,0.7083333333333333,0,33
stable,1,4.216965034285822e-5,0.7083333333333333,0.025,0
stable,1,4.216965034285822e-5,0.7083333333333333,0.05,0
stable,1,4.216965034285822e-5,0.7083333333333333,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.7083333333333333,0.1,0
stable,1,4.216965034285822e-5,0.75,0,34
stable,1,4.216965034285822e-5,0.75,0.025,0
stable,1,4.216965034285822e-5,0.75,0.05,0
stable,1,4.216965034285822e-5,0.75,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.75,0.1,0
stable,1,4.216965034285822e-5,0.7916666666666666,0,32
stable,1,4.216965034285822e-5,0.7916666666666666,0.025,0
stable,1,4.216965034285822e-5,0.7916666666666666,0.05,0
stable,1,4.216965034285822e-5,0.7916666666666666,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.7916666666666666,0.1,0
stable,1,4.216965034285822e-5,0.8333333333333333,0,31
stable,1,4.216965034285822e-5,0.8333333333333333,0.025,0
stable,1,4.216965034285822e-5,0.8333333333333333,0.05,0
stable,1,4.216965034285822e-5,0.8333333333333333,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.8333333333333333,0.1,0
stable,1,4.216965034285822e-5,0.875,0,32
stable,1,4.216965034285822e-5,0.875,0.025,0
stable,1,4.216965034285822e-5,0.875,0.05,0
stable,1,4.216965034285822e-5,0.875,0.07500000000000001,0
stable,1,4.216965034285822e-5,0.875,0.1,0
stable,1,4.216965034285822e-5,0.9166666666666666,0,29
stable,1,4.216965034285822e-5,0.9166666666666666,0.025,0
